nombre_pdv;PRODUCTO  1;PRODUCTO  10;PRODUCTO  100;PRODUCTO  101;PRODUCTO  102;PRODUCTO  103;PRODUCTO  104;PRODUCTO  105;PRODUCTO  106;PRODUCTO  107;PRODUCTO  108;PRODUCTO  109;PRODUCTO  11;PRODUCTO  110;PRODUCTO  111;PRODUCTO  112;PRODUCTO  113;PRODUCTO  114;PRODUCTO  115;PRODUCTO  116;PRODUCTO  117;PRODUCTO  118;PRODUCTO  119;PRODUCTO  12;PRODUCTO  120;PRODUCTO  121;PRODUCTO  122;PRODUCTO  123;PRODUCTO  124;PRODUCTO  125;PRODUCTO  126;PRODUCTO  127;PRODUCTO  128;PRODUCTO  129;PRODUCTO  13;PRODUCTO  130;PRODUCTO  131;PRODUCTO  132;PRODUCTO  133;PRODUCTO  134;PRODUCTO  135;PRODUCTO  136;PRODUCTO  137;PRODUCTO  138;PRODUCTO  139;PRODUCTO  14;PRODUCTO  140;PRODUCTO  141;PRODUCTO  142;PRODUCTO  143;PRODUCTO  144;PRODUCTO  145;PRODUCTO  146;PRODUCTO  147;PRODUCTO  149;PRODUCTO  15;PRODUCTO  150;PRODUCTO  151;PRODUCTO  152;PRODUCTO  153;PRODUCTO  154;PRODUCTO  155;PRODUCTO  156;PRODUCTO  157;PRODUCTO  158;PRODUCTO  159;PRODUCTO  16;PRODUCTO  161;PRODUCTO  162;PRODUCTO  163;PRODUCTO  164;PRODUCTO  165;PRODUCTO  166;PRODUCTO  167;PRODUCTO  168;PRODUCTO  169;PRODUCTO  17;PRODUCTO  170;PRODUCTO  171;PRODUCTO  172;PRODUCTO  173;PRODUCTO  174;PRODUCTO  175;PRODUCTO  176;PRODUCTO  177;PRODUCTO  178;PRODUCTO  179;PRODUCTO  18;PRODUCTO  180;PRODUCTO  181;PRODUCTO  182;PRODUCTO  183;PRODUCTO  184;PRODUCTO  185;PRODUCTO  186;PRODUCTO  187;PRODUCTO  188;PRODUCTO  189;PRODUCTO  19;PRODUCTO  190;PRODUCTO  191;PRODUCTO  192;PRODUCTO  193;PRODUCTO  194;PRODUCTO  195;PRODUCTO  196;PRODUCTO  197;PRODUCTO  198;PRODUCTO  199;PRODUCTO  2;PRODUCTO  20;PRODUCTO  200;PRODUCTO  201;PRODUCTO  202;PRODUCTO  203;PRODUCTO  204;PRODUCTO  205;PRODUCTO  206;PRODUCTO  207;PRODUCTO  208;PRODUCTO  209;PRODUCTO  21;PRODUCTO  210;PRODUCTO  211;PRODUCTO  212;PRODUCTO  213;PRODUCTO  214;PRODUCTO  215;PRODUCTO  216;PRODUCTO  217;PRODUCTO  218;PRODUCTO  219;PRODUCTO  22;PRODUCTO  220;PRODUCTO  221;PRODUCTO  222;PRODUCTO  223;PRODUCTO  224;PRODUCTO  23;PRODUCTO  24;PRODUCTO  25;PRODUCTO  26;PRODUCTO  262;PRODUCTO  267;PRODUCTO  268;PRODUCTO  27;PRODUCTO  277;PRODUCTO  28;PRODUCTO  282;PRODUCTO  283;PRODUCTO  284;PRODUCTO  29;PRODUCTO  3;PRODUCTO  30;PRODUCTO  300;PRODUCTO  301;PRODUCTO  303;PRODUCTO  304;PRODUCTO  306;PRODUCTO  307;PRODUCTO  308;PRODUCTO  309;PRODUCTO  31;PRODUCTO  311;PRODUCTO  312;PRODUCTO  313;PRODUCTO  314;PRODUCTO  315;PRODUCTO  316;PRODUCTO  317;PRODUCTO  318;PRODUCTO  319;PRODUCTO  32;PRODUCTO  320;PRODUCTO  321;PRODUCTO  322;PRODUCTO  323;PRODUCTO  324;PRODUCTO  325;PRODUCTO  327;PRODUCTO  328;PRODUCTO  329;PRODUCTO  33;PRODUCTO  330;PRODUCTO  331;PRODUCTO  332;PRODUCTO  333;PRODUCTO  334;PRODUCTO  335;PRODUCTO  336;PRODUCTO  337;PRODUCTO  338;PRODUCTO  339;PRODUCTO  34;PRODUCTO  340;PRODUCTO  341;PRODUCTO  342;PRODUCTO  343;PRODUCTO  344;PRODUCTO  345;PRODUCTO  346;PRODUCTO  347;PRODUCTO  348;PRODUCTO  349;PRODUCTO  35;PRODUCTO  350;PRODUCTO  351;PRODUCTO  352;PRODUCTO  353;PRODUCTO  354;PRODUCTO  355;PRODUCTO  356;PRODUCTO  357;PRODUCTO  358;PRODUCTO  359;PRODUCTO  36;PRODUCTO  360;PRODUCTO  361;PRODUCTO  362;PRODUCTO  363;PRODUCTO  364;PRODUCTO  365;PRODUCTO  366;PRODUCTO  367;PRODUCTO  368;PRODUCTO  369;PRODUCTO  37;PRODUCTO  370;PRODUCTO  371;PRODUCTO  372;PRODUCTO  373;PRODUCTO  374;PRODUCTO  375;PRODUCTO  376;PRODUCTO  377;PRODUCTO  378;PRODUCTO  379;PRODUCTO  38;PRODUCTO  381;PRODUCTO  383;PRODUCTO  384;PRODUCTO  388;PRODUCTO  389;PRODUCTO  39;PRODUCTO  393;PRODUCTO  395;PRODUCTO  396;PRODUCTO  397;PRODUCTO  398;PRODUCTO  399;PRODUCTO  4;PRODUCTO  40;PRODUCTO  400;PRODUCTO  401;PRODUCTO  402;PRODUCTO  403;PRODUCTO  404;PRODUCTO  405;PRODUCTO  406;PRODUCTO  407;PRODUCTO  408;PRODUCTO  409;PRODUCTO  41;PRODUCTO  410;PRODUCTO  411;PRODUCTO  412;PRODUCTO  413;PRODUCTO  414;PRODUCTO  415;PRODUCTO  416;PRODUCTO  42;PRODUCTO  420;PRODUCTO  422;PRODUCTO  423;PRODUCTO  43;PRODUCTO  436;PRODUCTO  437;PRODUCTO  438;PRODUCTO  44;PRODUCTO  446;PRODUCTO  447;PRODUCTO  448;PRODUCTO  449;PRODUCTO  45;PRODUCTO  46;PRODUCTO  47;PRODUCTO  48;PRODUCTO  49;PRODUCTO  5;PRODUCTO  50;PRODUCTO  51;PRODUCTO  53;PRODUCTO  54;PRODUCTO  55;PRODUCTO  56;PRODUCTO  57;PRODUCTO  58;PRODUCTO  59;PRODUCTO  6;PRODUCTO  60;PRODUCTO  61;PRODUCTO  62;PRODUCTO  63;PRODUCTO  64;PRODUCTO  65;PRODUCTO  66;PRODUCTO  67;PRODUCTO  68;PRODUCTO  69;PRODUCTO  7;PRODUCTO  70;PRODUCTO  71;PRODUCTO  72;PRODUCTO  73;PRODUCTO  74;PRODUCTO  75;PRODUCTO  76;PRODUCTO  77;PRODUCTO  78;PRODUCTO  79;PRODUCTO  8;PRODUCTO  80;PRODUCTO  81;PRODUCTO  82;PRODUCTO  83;PRODUCTO  84;PRODUCTO  85;PRODUCTO  86;PRODUCTO  87;PRODUCTO  88;PRODUCTO  89;PRODUCTO  9;PRODUCTO  90;PRODUCTO  91;PRODUCTO  92;PRODUCTO  93;PRODUCTO  94;PRODUCTO  95;PRODUCTO  96;PRODUCTO  97;PRODUCTO  98;PRODUCTO  99
punto de venta 108;0;137;0;514;0;203;441;0;5;97;0;75;0;0;1528;0;291;1157;0;338;0;0;0;24;0;0;0;0;0;0;0;0;0;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;0;0;0;0;0;0;0;0;0;15;0;0;31;0;0;0;0;0;46;0;161;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;0;0;2;153;0;0;0;0;0;0;24;20;28;0;1139;0;1;0;10;0;15;0;18;0;8;0;412;17;0;0;66;52;113;509;3;0;9;0;0;25;0;26;0;449;214;0;567;55;54;61;0;0;282;0;0;0;0;0;193;0;0;8;0;10;13;5;0;0;2;1;0;8;5;5;7;0;72;598;0;18;0;0;3;2;3;1;0;159;3;0;57;0;1;0;62;0;75;0;0;33;91;0;84;145;0;0;106;179;6;419;0;20;0;3;108;0;211;0;74;20;221;0;0;11;103;0;145;0;0;0;0;0;140;0;189;103;0;41;0;0;10;0;0;92;77;2;6;2;253;66;74;0;0;0;0;3;964;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;33733;0;0;0;5867;0;0;0;0;0;635;0;6;11077;0;21;10373;1244;0;0;7281;0;6;22;2;57;17;0;18;12;40;139;8;5;190;11;0;608;56;32;101;251;227;839;27;140;55;175;296;370;19;53;110;44;280;102;75;70;88;84;79;1330;111;84;51;71;735;185;224;955;0;1366
punto de venta 109;0;67;0;817;0;160;653;0;4;115;0;121;0;0;1209;0;182;2275;0;239;0;0;0;51;0;0;0;0;0;0;0;0;0;0;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449;0;0;0;0;0;0;0;0;0;26;0;0;16;0;0;0;0;0;0;0;325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;185;0;0;0;0;0;0;45;11;34;0;1184;0;11;18;18;8;0;0;0;0;0;0;575;0;0;0;53;52;101;254;65;0;30;0;0;70;0;55;0;575;329;0;688;14;36;20;0;0;455;0;0;0;0;0;414;0;1;2;0;2;17;8;0;0;7;7;0;12;6;4;5;0;43;666;0;18;0;0;3;0;2;0;0;287;2;0;25;0;5;0;19;0;22;0;0;13;36;0;38;45;0;0;48;71;0;396;0;0;0;0;38;0;78;0;27;14;388;0;0;0;45;0;51;0;0;0;0;0;56;0;58;33;0;21;0;0;0;0;0;55;39;8;6;4;320;27;24;0;4;0;0;2;1396;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;33737;0;0;0;18896;0;0;0;0;0;606;0;10;12055;0;75;7867;1415;2;0;6615;0;0;0;0;0;0;0;19;0;0;0;0;0;44;2;0;422;11;41;83;250;174;710;0;0;0;0;158;79;77;16;54;13;100;13;44;17;40;21;47;1601;51;40;16;20;375;32;35;1379;0;1794
punto de venta 11;0;112;0;437;0;168;153;0;0;130;0;91;0;0;494;0;124;835;0;179;0;29;0;18;0;0;0;0;0;0;0;0;0;0;366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;0;0;0;0;0;0;0;0;0;16;0;0;26;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;0;0;189;54;0;0;0;0;0;0;74;10;44;0;406;0;15;0;10;20;0;0;2;0;0;0;234;0;0;78;99;85;149;391;78;0;103;0;0;66;0;75;0;327;196;0;495;22;42;32;0;3;155;0;0;0;0;0;186;27;36;18;0;0;2;1;6;0;16;17;7;39;23;21;21;0;300;574;0;101;3;5;3;5;4;1;0;203;10;0;75;0;17;0;88;0;161;0;0;31;183;0;119;48;0;0;39;318;0;572;0;0;0;0;185;0;280;0;159;30;346;0;0;0;177;0;390;0;0;1;9;0;332;0;398;144;0;86;0;0;0;0;0;340;76;47;2;2;237;8;15;0;0;0;0;2;1380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23191;0;0;0;29615;0;0;0;0;0;540;0;1;13199;0;5;3481;2027;0;0;3832;0;0;0;0;0;0;0;12;0;0;0;0;0;7;0;0;129;9;20;6;53;17;386;0;0;0;0;0;39;48;28;94;7;137;8;25;2;45;29;54;582;7;32;35;33;1251;4;11;489;0;828
punto de venta 110;0;129;0;868;0;245;688;0;13;171;0;192;0;0;3258;0;455;4189;0;439;0;12;0;33;0;0;0;0;0;0;0;0;0;0;674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;857;0;0;0;0;0;0;0;0;0;35;0;0;27;0;0;0;0;0;0;0;282;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;0;0;2;331;0;0;0;0;0;0;18;34;74;0;1830;0;0;0;0;0;26;0;0;0;13;0;896;40;0;0;127;96;206;629;55;0;57;0;0;93;0;67;0;827;442;0;960;83;153;141;0;0;613;0;0;0;0;0;464;9;18;43;1;14;33;30;2;0;3;27;14;33;15;20;81;0;557;851;0;121;3;11;0;9;2;0;0;477;28;0;230;0;75;0;194;0;324;0;0;118;522;0;341;442;0;0;413;1171;8;910;0;22;0;30;676;0;1400;0;448;34;476;0;0;87;644;0;779;9;0;0;0;0;1071;0;669;531;0;195;0;0;26;0;0;104;85;37;17;12;384;67;99;0;3;0;0;0;1169;0;2;0;3;0;0;0;0;1;0;0;0;0;1;0;2;2;0;63920,3;0;0;0;66843;0;0;0;0;0;756;0;3;21985;0;40;8642;3709;7;0;8901;0;0;0;0;0;0;0;27;0;0;0;0;0;219;47;0;5;89;73;100;351;81;1396;0;0;0;0;234;145;49;102;154;64;556;92;190;111;157;86;159;1313;126;102;93;91;2704;287;419;1577;0;1730
punto de venta 111;0;7;0;603;0;55;226;0;0;232;0;184;0;0;299;0;25;1780;0;64;0;31;0;8;0;0;0;0;0;0;0;0;0;0;404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;0;0;0;0;0;0;0;0;0;3;0;0;10;0;0;0;0;0;2;0;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;66;0;0;0;0;0;0;36;21;34;0;1706;0;10;11;8;0;0;0;0;0;0;0;322;1;0;170;35;46;75;337;20;0;37;0;0;12;0;34;0;279;191;0;596;15;13;15;0;0;298;0;0;0;0;0;275;16;15;3;2;0;0;0;0;0;2;1;2;4;4;5;14;0;104;344;0;8;0;1;0;0;3;1;0;179;17;0;70;0;21;0;58;0;59;0;0;11;52;0;110;59;0;0;26;111;0;653;0;0;0;0;85;0;146;0;63;16;288;0;0;4;102;0;175;1;0;0;0;0;98;0;235;79;0;42;0;0;4;0;0;16;15;10;3;3;435;4;13;0;0;0;0;11;1218;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;18436;0;0;0;31040;0;0;0;0;0;903;0;2;15579;0;7;4607;4483;0;0;9533;0;0;0;0;0;0;0;11;0;0;0;0;0;39;0;0;0;4;40;3;182;5;542;0;0;0;0;7;1;34;1;2;3;24;0;4;1;2;1;5;175;4;3;5;0;447;22;58;703;0;1290
punto de venta 112;0;123;0;773;0;5;387;0;0;315;0;182;0;0;377;0;3;1519;0;11;0;133;0;23;0;0;0;0;0;0;0;0;0;0;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453;0;0;0;0;0;0;0;0;0;51;0;0;66;0;0;0;0;0;13;0;248;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;18;0;0;0;0;0;0;142;56;60;0;1741;0;39;36;36;0;0;0;1;0;0;0;428;0;0;350;93;102;237;760;69;0;86;0;0;75;0;85;0;344;340;0;704;57;85;109;0;4;637;0;0;0;0;0;971;40;34;85;2;25;44;10;3;0;8;21;13;33;28;46;95;0;1544;537;0;172;4;10;23;6;14;8;0;54;203;0;610;0;189;0;1008;0;896;0;0;105;1063;0;1255;994;0;0;457;1312;32;974;0;16;0;0;1174;0;1815;0;822;151;549;0;0;57;1473;0;1951;2;0;0;1;0;1321;0;2520;1024;0;805;0;0;43;0;0;271;170;12;5;4;503;71;126;1;0;0;0;11;1280;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;29739;0;0;0;33573;0;0;0;0;0;1101;0;7;22685;0;0;8244;6951;2;0;13643;0;0;0;0;0;0;0;19;0;0;0;0;0;268;8;0;0;14;52;143;599;155;1633;20;21;13;54;285;298;33;45;94;28;313;89;105;47;51;45;104;851;111;125;53;101;852;109;242;734;0;1995
punto de venta 113;0;57;0;858;0;8;499;0;0;251;0;188;0;0;696;0;2;1731;0;3;0;18;0;15;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;0;0;0;0;0;0;0;0;0;7;0;0;24;0;0;0;0;0;0;0;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;94;0;0;0;0;0;0;31;39;38;0;2316;0;3;10;12;2;6;0;2;0;1;0;295;5;0;174;51;32;130;533;59;0;43;0;0;32;0;76;0;296;281;0;538;16;35;48;0;2;412;0;0;0;0;0;198;11;11;1;0;0;13;0;0;0;0;6;1;4;6;6;10;0;65;682;0;2;1;3;8;3;3;0;0;259;33;0;36;0;10;0;83;0;44;0;0;5;54;0;73;48;0;0;17;59;0;330;0;0;0;0;60;0;86;0;29;28;264;0;0;3;98;0;118;0;0;0;0;0;60;0;155;69;0;37;0;0;0;0;0;8;3;0;3;3;290;23;25;0;0;0;0;1;977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26716;0;0;0;16562;0;0;0;0;0;1019;0;12;17961;0;21;7162;3580;4;0;9226;0;0;0;0;0;0;0;8;0;0;0;0;0;11;0;0;6;12;19;13;114;39;382;13;16;20;49;117;171;17;19;35;5;157;38;30;18;8;20;25;674;44;26;10;31;27;7;13;1095;0;1982
punto de venta 114;0;30;0;1362;0;11;732;0;0;147;0;181;0;0;837;0;4;4517;0;28;0;12;0;20;0;0;0;0;0;0;0;0;0;0;384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;42;0;0;32;0;0;0;0;0;4;0;148;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;113;0;0;0;0;0;0;93;83;69;0;1693;0;32;33;22;0;1;0;0;0;2;0;383;0;0;238;85;95;215;623;44;0;74;0;0;59;0;62;0;645;267;0;1101;35;80;94;0;11;584;0;0;0;0;0;360;0;1;113;6;19;100;22;1;0;16;0;6;8;0;2;10;0;1475;964;0;255;0;0;0;0;2;9;0;352;131;0;516;0;116;0;679;0;1074;0;0;107;1372;0;1147;698;0;0;434;1645;29;704;0;4;0;0;1478;0;1992;0;914;110;493;0;0;46;1547;0;2157;1;0;0;0;0;1717;0;2381;1312;0;693;0;0;19;0;0;255;162;19;2;3;536;39;55;2;6;0;0;0;1684;0;0;0;1;0;0;0;0;0;0;0;2;0;1;2;1;3;7;29248;0;0;0;40144;0;0;0;0;0;1432;0;16;29903;0;11;6218;6270;6;0;14776;0;0;0;0;0;0;0;20;0;0;0;0;0;291;1;0;4;6;37;93;573;183;1879;1;2;0;0;135;110;75;37;69;27;180;26;29;21;28;25;92;152;76;43;35;54;1321;84;199;1382;0;2910
punto de venta 115;0;43;0;181;0;21;191;0;1;28;0;36;0;0;533;0;19;417;0;26;0;1;0;5;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0;8;0;0;4;0;0;0;0;0;21;0;148;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;107;0;0;0;0;0;0;0;0;0;0;599;0;0;0;0;0;1;0;7;0;6;0;137;0;0;191;10;0;10;541;0;0;0;0;0;0;0;0;0;175;350;0;377;12;22;24;0;0;272;0;0;0;0;0;168;0;0;8;0;9;6;6;2;0;0;7;6;8;7;4;13;0;73;286;0;26;4;0;0;1;0;1;0;216;3;0;36;0;13;0;37;0;63;0;0;21;85;0;118;137;0;0;88;127;3;408;0;11;0;16;121;0;163;0;111;23;148;0;0;24;98;0;156;0;0;0;3;0;114;0;156;126;0;26;0;0;19;0;0;83;56;14;2;0;284;13;24;1;2;0;0;0;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31895;0;0;0;33945;0;0;0;0;0;436;0;10;13083;0;43;6231;2770;0;0;5002;0;0;0;0;0;0;0;10;0;0;0;0;0;79;1;0;485;12;0;17;148;26;315;0;0;0;0;99;84;16;56;50;33;162;45;39;75;69;20;80;675;63;31;39;38;1766;97;125;213;0;469
punto de venta 116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;14;0;1;1;0;0;0;0;1;0;25;0;0;0;0;0;1;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;182;31;352;193;5;0;35;246;1039;14;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
punto de venta 117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;1;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;202;64;310;175;31;0;52;319;1371;44;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
punto de venta 118;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;12;20;20;0;0;0;0;0;0;0;0;0;11;8;3;0;0;16;2;0;0;5;9;8;14;11;13;0;0;167;1;0;20;0;10;0;8;0;1;0;0;1;0;26;0;0;0;69;0;92;0;0;18;130;0;91;78;0;0;0;173;3;6;0;1;0;11;133;0;212;0;75;15;1;0;0;4;159;0;221;0;0;0;0;0;131;0;218;155;0;95;0;0;5;0;0;186;85;0;0;0;1;19;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;40;196;61;419;193;3;0;56;331;1191;24;73;58;0;0;9;4;0;118;150;191;533;0;0;0;0;172;165;0;25;40;11;186;1;32;15;9;26;29;7;28;14;8;0;115;32;40;0;0;0
punto de venta 119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;7;2;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;5;0;20;0;0;0;0;0;5;0;34;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;482;26;963;324;4;0;23;587;1259;31;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
punto de venta 12;0;153;0;634;0;21;260;0;0;110;0;88;0;0;1146;0;62;1979;0;92;0;12;0;15;0;0;0;0;0;0;0;0;0;0;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382;0;0;0;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;22;71;0;0;0;0;0;0;39;28;28;0;356;0;16;3;10;0;0;0;1;0;0;0;292;1;0;34;80;91;192;593;46;0;79;0;0;58;0;43;0;481;287;0;653;7;21;17;0;0;455;0;0;0;0;0;186;16;14;5;0;0;7;2;0;0;2;5;5;14;7;6;19;0;29;1049;0;4;1;3;2;4;0;0;0;420;5;0;23;0;7;0;17;0;65;0;0;12;45;0;37;21;0;0;10;85;0;844;0;0;0;0;59;0;71;0;28;17;434;0;0;0;57;0;121;0;0;0;0;0;70;0;128;56;0;25;0;0;0;0;0;31;17;0;2;3;287;4;6;0;0;0;0;0;1615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21436;0;0;0;46846;0;0;0;0;0;775;0;0;12368;0;1;4277;2561;4;0;4728;0;0;0;0;0;0;0;12;0;0;0;0;0;2;0;0;0;0;16;46;187;63;619;0;0;0;0;1;4;21;0;0;1;1;0;2;0;0;2;0;630;1;0;0;3;1204;0;0;687;0;1012
punto de venta 120;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;4;0;0;0;1;1;0;3;3;6;0;0;38;1;0;5;0;1;0;3;0;1;0;1;2;0;7;0;1;0;20;0;22;0;0;6;17;0;18;32;0;0;0;38;0;1;0;0;0;0;42;0;38;0;7;2;0;0;0;0;49;0;83;0;0;0;1;0;22;0;205;30;0;36;0;0;0;0;0;15;8;9;0;0;0;1;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;3;0;51;272;44;606;182;18;0;52;351;1154;41;77;2;0;0;0;0;0;2;7;0;19;0;0;0;0;2;6;0;1;2;1;4;0;3;0;0;4;0;2;3;0;0;0;0;0;0;0;0;0
